filename;stationsname;geopos;gemeinde;plz;anzahl_bikes;join_key
2023-04-30T20:46:00+00:00;Stadtbachstrasse;46.9491, 7.43327;0351;3012;5;2023-04-30T22:46:00+02:00-Stadtbachstrasse
2023-05-11T18:26:00+00:00;Neufeldstrasse;46.95655, 7.43177;0351;3012;4;2023-05-11T20:26:00+02:00-Neufeldstrasse
2023-05-09T03:26:00+00:00;Kursaal;46.95253, 7.44983;0351;3013;2;2023-05-09T05:26:00+02:00-Kursaal
2023-04-30T20:46:00+00:00;Hauptsitz PubliBike;46.95753, 7.44057;0351;3012;3;2023-04-30T22:46:00+02:00-Hauptsitz PubliBike
2023-05-11T18:26:00+00:00;Hauptsitz PubliBike;46.95753, 7.44057;0351;3012;2;2023-05-11T20:26:00+02:00-Hauptsitz PubliBike
2023-05-09T03:26:00+00:00;Worblaufen RBS Bahnhof;46.9794, 7.45718;0362;3048;2;2023-05-09T05:26:00+02:00-Worblaufen RBS Bahnhof
2023-04-30T20:46:00+00:00;Bellevuestrasse;46.92665, 7.43594;0355;3095;0;2023-04-30T22:46:00+02:00-Bellevuestrasse
2023-05-11T18:26:00+00:00;GP-Bern nicht in Betrieb (12.05 10:00 - 13.05.20:00): Jubiläumsplatz;46.94018, 7.45304;0351;3005;0;2023-05-11T20:26:00+02:00-GP-Bern nicht in Betrieb (12.05 10:00 - 13.05.20:00): Jubiläumsplatz
2023-05-09T03:26:00+00:00;Bahnhof Bümpliz Nord;46.94565, 7.3901;0351;3018;6;2023-05-09T05:26:00+02:00-Bahnhof Bümpliz Nord
2023-04-30T20:46:00+00:00;Länggasse;46.95571, 7.42589;0351;3012;3;2023-04-30T22:46:00+02:00-Länggasse
2023-05-11T18:26:00+00:00;Bühlstrasse Uni;46.95149, 7.43038;0351;3012;3;2023-05-11T20:26:00+02:00-Bühlstrasse Uni
2023-05-09T03:26:00+00:00;Salem-Spital;46.9527, 7.45458;0351;3013;6;2023-05-09T05:26:00+02:00-Salem-Spital
2023-04-30T20:46:00+00:00;Fabrikstrasse Uni Bern;46.95198, 7.42274;0351;3012;12;2023-04-30T22:46:00+02:00-Fabrikstrasse Uni Bern
2023-05-11T18:26:00+00:00;Bahnhofplatz;46.94833, 7.44078;0351;3011;4;2023-05-11T20:26:00+02:00-Bahnhofplatz
2023-05-09T03:26:00+00:00;Stapfenacker;46.94393, 7.3853;0351;3018;2;2023-05-09T05:26:00+02:00-Stapfenacker
2023-04-30T20:46:00+00:00;Junkerngasse;46.9478, 7.45405;0351;3011;1;2023-04-30T22:46:00+02:00-Junkerngasse
2023-05-11T18:26:00+00:00;UniS;46.95035, 7.43529;0351;3012;0;2023-05-11T20:26:00+02:00-UniS
2023-05-09T03:26:00+00:00;Depotstrasse;46.95011, 7.42838;0351;3012;3;2023-05-09T05:26:00+02:00-Depotstrasse
2023-04-30T20:46:00+00:00;Bachmätteli;46.93948, 7.38999;0351;3018;0;2023-04-30T22:46:00+02:00-Bachmätteli
2023-05-11T18:26:00+00:00;Steinhölzli;46.93046, 7.42816;0355;3097;1;2023-05-11T20:26:00+02:00-Steinhölzli
2023-05-09T03:26:00+00:00;GP-Bern nicht in Betrieb (12.05 10:00 - 13.05.20:00): Jubiläumsplatz;46.94018, 7.45304;0351;3005;2;2023-05-09T05:26:00+02:00-GP-Bern nicht in Betrieb (12.05 10:00 - 13.05.20:00): Jubiläumsplatz
2023-04-30T20:46:00+00:00;Simsonbrunnen;46.94805, 7.45023;0351;3011;3;2023-04-30T22:46:00+02:00-Simsonbrunnen
2023-05-11T18:26:00+00:00;Freies Gymnasium;46.95919, 7.43566;0351;3012;3;2023-05-11T20:26:00+02:00-Freies Gymnasium
2023-05-09T03:26:00+00:00;Wittigkofen;46.93845, 7.4808;0351;3015;3;2023-05-09T05:26:00+02:00-Wittigkofen
2023-04-30T20:46:00+00:00;Wankdorf Bhf Nord;46.96778, 7.46464;0351;3014;8;2023-04-30T22:46:00+02:00-Wankdorf Bhf Nord
2023-05-11T18:26:00+00:00;UPD;46.96526, 7.48102;0351;3072;0;2023-05-11T20:26:00+02:00-UPD
2023-05-09T03:26:00+00:00;Europaplatz;46.94361, 7.40718;0351;3008;6;2023-05-09T05:26:00+02:00-Europaplatz
2023-04-30T20:46:00+00:00;Stadion Wankdorf;46.96274, 7.46275;0351;3014;2;2023-04-30T22:46:00+02:00-Stadion Wankdorf
2023-05-11T18:26:00+00:00;Steigerhubel;46.94404, 7.41204;0351;3008;9;2023-05-11T20:26:00+02:00-Steigerhubel
2023-05-09T03:26:00+00:00;Wander;46.93719, 7.43608;0351;3007;7;2023-05-09T05:26:00+02:00-Wander
2023-04-30T20:46:00+00:00;Haslerstrasse;46.94508, 7.43245;0351;3008;5;2023-04-30T22:46:00+02:00-Haslerstrasse
2023-05-11T18:26:00+00:00;Wittigkofen;46.93845, 7.4808;0351;3015;2;2023-05-11T20:26:00+02:00-Wittigkofen
2023-05-09T03:26:00+00:00;Steinhölzli;46.93046, 7.42816;0355;3097;1;2023-05-09T05:26:00+02:00-Steinhölzli
2023-04-30T20:46:00+00:00;Brunnmattschulhaus;46.94581, 7.42705;0351;3007;10;2023-04-30T22:46:00+02:00-Brunnmattschulhaus
2023-05-11T18:26:00+00:00;Mingerstrasse;46.95675, 7.46788;0351;3014;0;2023-05-11T20:26:00+02:00-Mingerstrasse
2023-05-09T03:26:00+00:00;Kocherpark;46.94603, 7.43321;0351;3008;11;2023-05-09T05:26:00+02:00-Kocherpark
2023-04-30T20:46:00+00:00;Guisanplatz Expo;46.95872, 7.46464;0351;3014;0;2023-04-30T22:46:00+02:00-Guisanplatz Expo
2023-05-11T18:26:00+00:00;Uni Muesmatt;46.95341, 7.42855;0351;3012;0;2023-05-11T20:26:00+02:00-Uni Muesmatt
2023-05-09T03:26:00+00:00;Sandrain;46.93136, 7.44604;0355;3084;2;2023-05-09T05:26:00+02:00-Sandrain
2023-04-30T20:46:00+00:00;Nationalbibliothek;46.94126, 7.45071;0351;3005;11;2023-04-30T22:46:00+02:00-Nationalbibliothek
2023-05-11T18:26:00+00:00;Bahnhof Weissenbühl;46.93602, 7.43006;0351;3007;12;2023-05-11T20:26:00+02:00-Bahnhof Weissenbühl
2023-05-09T03:26:00+00:00;Tscharnergut;46.94898, 7.38823;0351;3027;2;2023-05-09T05:26:00+02:00-Tscharnergut
2023-04-30T20:46:00+00:00;Kleeplatz / Bollwerk;46.9519, 7.44204;0351;3011;3;2023-04-30T22:46:00+02:00-Kleeplatz / Bollwerk
2023-05-11T18:26:00+00:00;Gäbelbach;46.94771, 7.37747;0351;3027;9;2023-05-11T20:26:00+02:00-Gäbelbach
2023-05-09T03:26:00+00:00;Monbijoustrasse;46.94104, 7.43591;0351;3007;10;2023-05-09T05:26:00+02:00-Monbijoustrasse
2023-04-30T20:46:00+00:00;Monbijoubrücke;46.93965, 7.44023;0351;3007;6;2023-04-30T22:46:00+02:00-Monbijoubrücke
2023-05-11T18:26:00+00:00;Hochschulzentrum von Roll;46.95344, 7.42393;0351;3012;14;2023-05-11T20:26:00+02:00-Hochschulzentrum von Roll
2023-05-09T03:36:00+00:00;Sanpol Bern;46.95031, 7.41458;0351;3008;1;2023-05-09T05:36:00+02:00-Sanpol Bern
2023-04-30T20:46:00+00:00;Stöckacker Süd;46.94304, 7.40162;0351;3018;1;2023-04-30T22:46:00+02:00-Stöckacker Süd
2023-05-11T18:26:00+00:00;Kasernenwiese;46.95861, 7.45693;0351;3014;15;2023-05-11T20:26:00+02:00-Kasernenwiese
2023-05-09T03:36:00+00:00;Nationalbank;46.94689, 7.44583;0351;3011;2;2023-05-09T05:36:00+02:00-Nationalbank
2023-04-30T20:46:00+00:00;Sporthalle Weissenstein;46.93711, 7.41782;0351;3008;0;2023-04-30T22:46:00+02:00-Sporthalle Weissenstein
2023-05-11T18:26:00+00:00;Wabernstrasse;46.93858, 7.43786;0351;3007;1;2023-05-11T20:26:00+02:00-Wabernstrasse
2023-05-09T03:36:00+00:00;Fabrikstrasse Uni Bern;46.95198, 7.42274;0351;3012;1;2023-05-09T05:36:00+02:00-Fabrikstrasse Uni Bern
2023-04-30T20:46:00+00:00;Allmendstrasse;46.95935, 7.4518;0351;3014;2;2023-04-30T22:46:00+02:00-Allmendstrasse
2023-05-11T18:26:00+00:00;Stöckacker Süd;46.94304, 7.40162;0351;3018;2;2023-05-11T20:26:00+02:00-Stöckacker Süd
2023-05-09T03:36:00+00:00;Junkerngasse;46.9478, 7.45405;0351;3011;4;2023-05-09T05:36:00+02:00-Junkerngasse
2023-04-30T20:46:00+00:00;Münster;46.94753, 7.45213;0351;3011;5;2023-04-30T22:46:00+02:00-Münster
2023-05-11T18:26:00+00:00;Ostermundigen Bahnhof;46.95627, 7.48289;0363;3072;6;2023-05-11T20:26:00+02:00-Ostermundigen Bahnhof
2023-05-09T03:36:00+00:00;Lorrainebrücke;46.95435, 7.44534;0351;3013;3;2023-05-09T05:36:00+02:00-Lorrainebrücke
2023-04-30T20:46:00+00:00;Wankdorffeldstrasse;46.96503, 7.45899;0351;3014;1;2023-04-30T22:46:00+02:00-Wankdorffeldstrasse
2023-05-11T18:26:00+00:00;GP-Bern nicht in Betrieb (12.05 10:00 - 13.05.20:00): Rathausgasse;46.94848, 7.45053;0351;3011;2;2023-05-11T20:26:00+02:00-GP-Bern nicht in Betrieb (12.05 10:00 - 13.05.20:00): Rathausgasse
2023-05-09T03:36:00+00:00;Waisenhausplatz;46.94909, 7.44443;0351;3011;11;2023-05-09T05:36:00+02:00-Waisenhausplatz
2023-04-30T20:46:00+00:00;Viktoriaplatz;46.95518, 7.45179;0351;3013;7;2023-04-30T22:46:00+02:00-Viktoriaplatz
2023-05-11T18:26:00+00:00;Burgernziel;46.94148, 7.46644;0351;3006;2;2023-05-11T20:26:00+02:00-Burgernziel
2023-05-09T03:36:00+00:00;Bümpliz Post;46.94173, 7.393;0351;3018;0;2023-05-09T05:36:00+02:00-Bümpliz Post
2023-04-30T20:46:00+00:00;Dammweg TX Group AG;46.95592, 7.44678;0351;3013;2;2023-04-30T22:46:00+02:00-Dammweg TX Group AG
2023-05-11T18:26:00+00:00;Wyleregg;46.96036, 7.44858;0351;3014;1;2023-05-11T20:26:00+02:00-Wyleregg
2023-05-09T03:36:00+00:00;Brunnmattschulhaus;46.94581, 7.42705;0351;3007;8;2023-05-09T05:36:00+02:00-Brunnmattschulhaus
2023-04-30T20:46:00+00:00;Neufeldstrasse;46.95655, 7.43177;0351;3012;1;2023-04-30T22:46:00+02:00-Neufeldstrasse
2023-05-11T18:26:00+00:00;SBB Wylerpark;46.96131, 7.44667;0351;3014;0;2023-05-11T20:26:00+02:00-SBB Wylerpark
2023-05-09T03:36:00+00:00;SBB Poststrasse;46.95696, 7.48287;0363;3072;1;2023-05-09T05:36:00+02:00-SBB Poststrasse
2023-04-30T20:46:00+00:00;Kirchbergerstrasse;46.93885, 7.42107;0351;3008;3;2023-04-30T22:46:00+02:00-Kirchbergerstrasse
2023-05-11T18:26:00+00:00;Eigerplatz Süd;46.94002, 7.43177;0351;3007;15;2023-05-11T20:26:00+02:00-Eigerplatz Süd
2023-05-09T03:36:00+00:00;Kleeplatz / Bollwerk;46.9519, 7.44204;0351;3011;14;2023-05-09T05:36:00+02:00-Kleeplatz / Bollwerk
2023-04-30T20:46:00+00:00;Helvetiaplatz Bern;46.94414, 7.44968;0351;3005;1;2023-04-30T22:46:00+02:00-Helvetiaplatz Bern
2023-05-11T18:26:00+00:00;SBB Hilfikerstrasse;46.96845, 7.46241;0351;3014;0;2023-05-11T20:26:00+02:00-SBB Hilfikerstrasse
2023-05-09T03:36:00+00:00;Bahnhofplatz;46.94833, 7.44078;0351;3011;13;2023-05-09T05:36:00+02:00-Bahnhofplatz
2023-04-30T20:46:00+00:00;Ostermundigen Bahnhof;46.95627, 7.48289;0363;3072;0;2023-04-30T22:46:00+02:00-Ostermundigen Bahnhof
2023-05-11T18:26:00+00:00;Sattler-Gelateria;46.95474, 7.43339;0351;3012;0;2023-05-11T20:26:00+02:00-Sattler-Gelateria
2023-05-09T03:36:00+00:00;UniS;46.95035, 7.43529;0351;3012;17;2023-05-09T05:36:00+02:00-UniS
2023-04-30T20:46:00+00:00;Luisenstrasse;46.94235, 7.45277;0351;3005;7;2023-04-30T22:46:00+02:00-Luisenstrasse
2023-05-11T18:26:00+00:00;Schwarztorstrasse;46.94461, 7.42907;0351;3007;6;2023-05-11T20:26:00+02:00-Schwarztorstrasse
2023-05-09T03:36:00+00:00;Viktoriaplatz;46.95518, 7.45179;0351;3013;0;2023-05-09T05:36:00+02:00-Viktoriaplatz
2023-04-30T20:46:00+00:00;Theaterplatz;46.9476, 7.44735;0351;3011;3;2023-04-30T22:46:00+02:00-Theaterplatz
2023-05-11T18:36:00+00:00;Liebefeld Bahnhof;46.93036, 7.41928;0355;3097;0;2023-05-11T20:36:00+02:00-Liebefeld Bahnhof
2023-05-09T03:36:00+00:00;Innere Enge;46.96169, 7.43961;0351;3012;1;2023-05-09T05:36:00+02:00-Innere Enge
2023-04-30T20:46:00+00:00;Mattelift verschoben wegen Baustelle;46.94651, 7.45279;0351;3011;9;2023-04-30T22:46:00+02:00-Mattelift verschoben wegen Baustelle
2023-05-11T18:36:00+00:00;Neuhausplatz;46.92904, 7.41722;0355;3097;0;2023-05-11T20:36:00+02:00-Neuhausplatz
2023-05-09T03:36:00+00:00;Dammweg TX Group AG;46.95592, 7.44678;0351;3013;3;2023-05-09T05:36:00+02:00-Dammweg TX Group AG
2023-04-30T20:46:00+00:00;Tellplatz;46.96186, 7.45926;0351;3014;1;2023-04-30T22:46:00+02:00-Tellplatz
2023-05-11T18:36:00+00:00;Depotstrasse;46.95011, 7.42838;0351;3012;5;2023-05-11T20:36:00+02:00-Depotstrasse
2023-05-09T03:36:00+00:00;Bundesgasse;46.94661, 7.44162;0351;3011;5;2023-05-09T05:36:00+02:00-Bundesgasse
2023-04-30T20:46:00+00:00;Zieglerspital;46.93203, 7.43305;0351;3007;8;2023-04-30T22:46:00+02:00-Zieglerspital
2023-05-11T18:36:00+00:00;Fischermätteli;46.9406, 7.41874;0351;3008;8;2023-05-11T20:36:00+02:00-Fischermätteli
2023-05-09T03:36:00+00:00;Breitenrainstrasse;46.9572, 7.45089;0351;3013;7;2023-05-09T05:36:00+02:00-Breitenrainstrasse
2023-04-30T20:46:00+00:00;Hallerstrasse;46.95246, 7.43542;0351;3012;0;2023-04-30T22:46:00+02:00-Hallerstrasse
2023-05-11T18:36:00+00:00;Westside;46.94396, 7.3746;0351;3027;10;2023-05-11T20:36:00+02:00-Westside
2023-05-09T03:36:00+00:00;Fellerstrasse;46.94695, 7.38894;0351;3027;4;2023-05-09T05:36:00+02:00-Fellerstrasse
2023-04-30T20:46:00+00:00;Egelgasse-Ostring;46.94381, 7.46942;0351;3006;1;2023-04-30T22:46:00+02:00-Egelgasse-Ostring
2023-05-11T18:36:00+00:00;GP-Bern nicht in Betrieb (12.05 10:00 - 13.05.20:00): Postgasse;46.94868, 7.45327;0351;3011;1;2023-05-11T20:36:00+02:00-GP-Bern nicht in Betrieb (12.05 10:00 - 13.05.20:00): Postgasse
2023-05-09T03:36:00+00:00;Wankdorf Sporthalle;46.96448, 7.46694;0351;3014;1;2023-05-09T05:36:00+02:00-Wankdorf Sporthalle
2023-04-30T20:46:00+00:00;Salem-Spital;46.9527, 7.45458;0351;3013;1;2023-04-30T22:46:00+02:00-Salem-Spital
2023-05-11T18:36:00+00:00;Kleine Schanze;46.94599, 7.43942;0351;3011;15;2023-05-11T20:36:00+02:00-Kleine Schanze
2023-05-09T03:36:00+00:00;Waldheim;46.95393, 7.42675;0351;3012;6;2023-05-09T05:36:00+02:00-Waldheim
2023-04-30T20:46:00+00:00;Casinoplatz;46.94652, 7.44814;0351;3011;1;2023-04-30T22:46:00+02:00-Casinoplatz
2023-05-11T18:36:00+00:00;Camping Eichholz;46.93314, 7.45593;0355;3084;6;2023-05-11T20:36:00+02:00-Camping Eichholz
2023-05-09T03:36:00+00:00;Köniz Zentrum;46.92298, 7.41411;0355;3098;0;2023-05-09T05:36:00+02:00-Köniz Zentrum
2023-04-30T20:46:00+00:00;Melchiorstrasse;46.95238, 7.39149;0351;3027;3;2023-04-30T22:46:00+02:00-Melchiorstrasse
2023-05-11T18:36:00+00:00;Waldheim;46.95393, 7.42675;0351;3012;2;2023-05-11T20:36:00+02:00-Waldheim
2023-05-09T03:36:00+00:00;Worblaufen RBS Bahnhof;46.9794, 7.45718;0362;3048;2;2023-05-09T05:36:00+02:00-Worblaufen RBS Bahnhof
2023-04-30T20:46:00+00:00;Wabern Zentrum;46.92899, 7.45028;0355;3084;0;2023-04-30T22:46:00+02:00-Wabern Zentrum
2023-05-11T18:36:00+00:00;Melchiorstrasse;46.95238, 7.39149;0351;3027;0;2023-05-11T20:36:00+02:00-Melchiorstrasse
2023-05-09T03:36:00+00:00;Bahnhof Bümpliz Nord;46.94565, 7.3901;0351;3018;6;2023-05-09T05:36:00+02:00-Bahnhof Bümpliz Nord
2023-04-30T20:46:00+00:00;Predigergasse;46.9492, 7.44595;0351;3011;4;2023-04-30T22:46:00+02:00-Predigergasse
2023-05-11T18:36:00+00:00;Landoltstrasse: verschoben wegen Baustelle;46.93753, 7.4394;0351;3007;14;2023-05-11T20:36:00+02:00-Landoltstrasse: verschoben wegen Baustelle
2023-05-09T03:36:00+00:00;Salem-Spital;46.9527, 7.45458;0351;3013;6;2023-05-09T05:36:00+02:00-Salem-Spital
2023-05-11T18:36:00+00:00;Tram-Endstation;46.92775, 7.45341;0355;3084;0;2023-05-11T20:36:00+02:00-Tram-Endstation
2023-05-09T03:36:00+00:00;Holenacker Station;46.94862, 7.38275;0351;3027;3;2023-05-09T05:36:00+02:00-Holenacker Station
2023-05-11T18:36:00+00:00;Bahnhofplatz Mobile Station Bern 4;46.94832, 7.44034;0351;3011;7;2023-05-11T20:36:00+02:00-Bahnhofplatz Mobile Station Bern 4
2023-05-09T03:36:00+00:00;Casinoplatz;46.94652, 7.44814;0351;3011;1;2023-05-09T05:36:00+02:00-Casinoplatz
2023-05-11T18:36:00+00:00;Egelgasse-Ostring;46.94381, 7.46942;0351;3006;0;2023-05-11T20:36:00+02:00-Egelgasse-Ostring
2023-05-09T03:36:00+00:00;Bierhübeli;46.95692, 7.43766;0351;3012;1;2023-05-09T05:36:00+02:00-Bierhübeli
2023-05-11T18:36:00+00:00;GP-Bern nicht in Betrieb (12.05 10:00 - 13.05.20:00): Nydegg;46.94864, 7.45674;0351;3011;12;2023-05-11T20:36:00+02:00-GP-Bern nicht in Betrieb (12.05 10:00 - 13.05.20:00): Nydegg
2023-05-09T03:36:00+00:00;GP-Bern nicht in Betrieb (12.05 10:00 - 13.05.20:00): Postgasse;46.94868, 7.45327;0351;3011;3;2023-05-09T05:36:00+02:00-GP-Bern nicht in Betrieb (12.05 10:00 - 13.05.20:00): Postgasse
2023-05-11T18:36:00+00:00;GP-Bern nicht in Betrieb (12.05 10:00 - 13.05.20:00): Simsonbrunnen;46.94805, 7.45023;0351;3011;4;2023-05-11T20:36:00+02:00-GP-Bern nicht in Betrieb (12.05 10:00 - 13.05.20:00): Simsonbrunnen
2023-05-09T03:36:00+00:00;Pauluskirche Bern;46.95269, 7.42998;0351;3012;0;2023-05-09T05:36:00+02:00-Pauluskirche Bern
2023-05-11T18:36:00+00:00;Pauluskirche Bern;46.95269, 7.42998;0351;3012;3;2023-05-11T20:36:00+02:00-Pauluskirche Bern
2023-05-09T03:36:00+00:00;Gymnasium Neufeld;46.95885, 7.4292;0351;3012;0;2023-05-09T05:36:00+02:00-Gymnasium Neufeld
2023-05-11T18:36:00+00:00;Unitobler West;46.95415, 7.43071;0351;3012;4;2023-05-11T20:36:00+02:00-Unitobler West
2023-05-09T03:36:00+00:00;Mühlenplatz;46.94684, 7.45559;0351;3011;5;2023-05-09T05:36:00+02:00-Mühlenplatz
2023-05-11T18:36:00+00:00;Waldheimstrasse;46.95124, 7.48704;0363;3072;4;2023-05-11T20:36:00+02:00-Waldheimstrasse
2023-05-09T03:36:00+00:00;Kleine Schanze;46.94599, 7.43942;0351;3011;8;2023-05-09T05:36:00+02:00-Kleine Schanze
2023-05-11T18:36:00+00:00;Tscharnergut;46.94898, 7.38823;0351;3027;1;2023-05-11T20:36:00+02:00-Tscharnergut
2023-05-09T03:36:00+00:00;Rosengarten Ost;46.95207, 7.46158;0351;3013;0;2023-05-09T05:36:00+02:00-Rosengarten Ost
2023-05-11T18:36:00+00:00;Bühlstrasse Uni;46.95149, 7.43038;0351;3012;3;2023-05-11T20:36:00+02:00-Bühlstrasse Uni
2023-05-09T03:36:00+00:00;Sandrain;46.93136, 7.44604;0355;3084;2;2023-05-09T05:36:00+02:00-Sandrain
2023-05-11T18:36:00+00:00;Technopark;46.93508, 7.38978;0351;3018;0;2023-05-11T20:36:00+02:00-Technopark
2023-05-09T03:36:00+00:00;Monbijoustrasse;46.94104, 7.43591;0351;3007;10;2023-05-09T05:36:00+02:00-Monbijoustrasse
2023-05-11T18:36:00+00:00;Monbijoubrücke;46.93965, 7.44023;0351;3007;10;2023-05-11T20:36:00+02:00-Monbijoubrücke
2023-05-09T03:36:00+00:00;Gurten Kulm;46.91916, 7.43838;0355;3084;0;2023-05-09T05:36:00+02:00-Gurten Kulm
2023-05-11T18:36:00+00:00;Dammweg TX Group AG;46.95592, 7.44678;0351;3013;6;2023-05-11T20:36:00+02:00-Dammweg TX Group AG
2023-05-09T03:46:00+00:00;Schule Laubegg;46.94713, 7.46573;0351;3006;1;2023-05-09T05:46:00+02:00-Schule Laubegg
2023-05-11T18:36:00+00:00;Rosengarten Ost;46.95207, 7.46158;0351;3013;0;2023-05-11T20:36:00+02:00-Rosengarten Ost
2023-05-09T03:46:00+00:00;Bühlstrasse Uni;46.95149, 7.43038;0351;3012;0;2023-05-09T05:46:00+02:00-Bühlstrasse Uni
2023-05-11T18:36:00+00:00;Schenkstrasse;46.94588, 7.41548;0351;3008;9;2023-05-11T20:36:00+02:00-Schenkstrasse
2023-05-09T03:46:00+00:00;GP-Bern nicht in Betrieb (12.05 10:00 - 13.05.20:00): Nydegg;46.94864, 7.45674;0351;3011;7;2023-05-09T05:46:00+02:00-GP-Bern nicht in Betrieb (12.05 10:00 - 13.05.20:00): Nydegg
2023-05-11T18:36:00+00:00;Wittigkofen;46.93845, 7.4808;0351;3015;2;2023-05-11T20:36:00+02:00-Wittigkofen
2023-05-09T03:46:00+00:00;Elfenau;46.93344, 7.46646;0351;3006;1;2023-05-09T05:46:00+02:00-Elfenau
2023-05-11T18:36:00+00:00;Wander;46.93719, 7.43608;0351;3007;2;2023-05-11T20:36:00+02:00-Wander
2023-05-09T03:46:00+00:00;Römerweg;46.95824, 7.44748;0351;3013;3;2023-05-09T05:46:00+02:00-Römerweg
2023-05-11T18:36:00+00:00;Mingerstrasse;46.95675, 7.46788;0351;3014;0;2023-05-11T20:36:00+02:00-Mingerstrasse
2023-05-09T03:46:00+00:00;Statthalterstrasse;46.93936, 7.38638;0351;3018;1;2023-05-09T05:46:00+02:00-Statthalterstrasse
2023-05-11T18:36:00+00:00;Kursaal;46.95253, 7.44983;0351;3013;1;2023-05-11T20:36:00+02:00-Kursaal
2023-05-09T03:46:00+00:00;Neufeldstrasse Ost;46.95815, 7.43499;0351;3012;5;2023-05-09T05:46:00+02:00-Neufeldstrasse Ost
2023-05-11T18:36:00+00:00;Hallenbad Hirschengraben;46.94654, 7.43566;0351;3011;2;2023-05-11T20:36:00+02:00-Hallenbad Hirschengraben
2023-05-09T03:46:00+00:00;Nationalbank;46.94689, 7.44583;0351;3011;2;2023-05-09T05:46:00+02:00-Nationalbank
2023-05-11T18:36:00+00:00;Loryplatz;46.94467, 7.4223;0351;3008;7;2023-05-11T20:36:00+02:00-Loryplatz
2023-05-09T03:46:00+00:00;Niederwangen Bahnhof;46.92575, 7.37706;0355;3172;0;2023-05-09T05:46:00+02:00-Niederwangen Bahnhof
2023-05-11T18:36:00+00:00;Bahnhof Weissenbühl;46.93602, 7.43006;0351;3007;12;2023-05-11T20:36:00+02:00-Bahnhof Weissenbühl
2023-05-09T03:46:00+00:00;Hauptsitz PubliBike;46.95753, 7.44057;0351;3012;8;2023-05-09T05:46:00+02:00-Hauptsitz PubliBike
2023-05-11T18:36:00+00:00;Insel West;46.94653, 7.42076;0351;3008;0;2023-05-11T20:36:00+02:00-Insel West
2023-05-09T03:46:00+00:00;Länggasse;46.95571, 7.42589;0351;3012;8;2023-05-09T05:46:00+02:00-Länggasse
2023-05-11T18:36:00+00:00;Dampfzentrale;46.9407, 7.44314;0351;3005;5;2023-05-11T20:36:00+02:00-Dampfzentrale
2023-05-09T03:46:00+00:00;Junkerngasse;46.9478, 7.45405;0351;3011;4;2023-05-09T05:46:00+02:00-Junkerngasse
2023-05-11T18:36:00+00:00;Gäbelbach;46.94771, 7.37747;0351;3027;9;2023-05-11T20:36:00+02:00-Gäbelbach
2023-05-09T03:46:00+00:00;Marzilibad;46.94245, 7.44312;0351;3005;8;2023-05-09T05:46:00+02:00-Marzilibad
2023-05-11T18:36:00+00:00;Liebefeld Park;46.92963, 7.42094;0355;3097;0;2023-05-11T20:36:00+02:00-Liebefeld Park
2023-05-09T03:46:00+00:00;Schwarztorstrasse;46.94461, 7.42907;0351;3007;6;2023-05-09T05:46:00+02:00-Schwarztorstrasse
2023-05-11T18:36:00+00:00;Kasernenwiese;46.95861, 7.45693;0351;3014;16;2023-05-11T20:36:00+02:00-Kasernenwiese
2023-05-09T03:46:00+00:00;Restaurant Dählhölzli;46.93365, 7.44822;0351;3005;3;2023-05-09T05:46:00+02:00-Restaurant Dählhölzli
2023-05-11T18:36:00+00:00;GP-Bern nicht in Betrieb (12.05 10:00 - 13.05.20:00): Rathausgasse;46.94848, 7.45053;0351;3011;2;2023-05-11T20:36:00+02:00-GP-Bern nicht in Betrieb (12.05 10:00 - 13.05.20:00): Rathausgasse
2023-05-09T03:46:00+00:00;Marzilibahn;46.94469, 7.44326;0351;3005;2;2023-05-09T05:46:00+02:00-Marzilibahn
2023-05-11T18:36:00+00:00;Stauffacherstrasse;46.96624, 7.45582;0351;3014;0;2023-05-11T20:36:00+02:00-Stauffacherstrasse
2023-05-09T03:46:00+00:00;Stöckacker Migros;46.94425, 7.39943;0351;3018;1;2023-05-09T05:46:00+02:00-Stöckacker Migros
2023-05-11T18:36:00+00:00;Unitobler Ost;46.95452, 7.42949;0351;3012;6;2023-05-11T20:36:00+02:00-Unitobler Ost
2023-05-09T03:46:00+00:00;SBB Poststrasse;46.95696, 7.48287;0363;3072;1;2023-05-09T05:46:00+02:00-SBB Poststrasse
2023-05-11T18:36:00+00:00;Mühlenplatz;46.94684, 7.45559;0351;3011;7;2023-05-11T20:36:00+02:00-Mühlenplatz
2023-05-09T03:46:00+00:00;Bärenpark;46.94787, 7.45989;0351;3006;14;2023-05-09T05:46:00+02:00-Bärenpark
2023-05-11T18:36:00+00:00;Merzenacker;46.94686, 7.48365;0351;3006;3;2023-05-11T20:36:00+02:00-Merzenacker
2023-05-09T03:46:00+00:00;Kleeplatz / Bollwerk;46.9519, 7.44204;0351;3011;14;2023-05-09T05:46:00+02:00-Kleeplatz / Bollwerk
2023-05-11T18:36:00+00:00;Gurten Kulm;46.91916, 7.43838;0355;3084;0;2023-05-11T20:36:00+02:00-Gurten Kulm
2023-05-09T03:46:00+00:00;Monbijoubrücke;46.93965, 7.44023;0351;3007;8;2023-05-09T05:46:00+02:00-Monbijoubrücke
2023-05-11T18:36:00+00:00;Schwabgut;46.94547, 7.3928;0351;3018;5;2023-05-11T20:36:00+02:00-Schwabgut
